1967.35.5.3,1967,Becky and Reinhard Pauly,From a roll of photos identified by Stafford as: October / November 1967. Taken with Tri X 400 film.,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.35.5.4,1967,Becky Pauly,From a roll of photos identified by Stafford as: October / November 1967. Taken with Tri X 400 film.,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.35.5.5,1967,Kit Stafford and Michael Pauly,From a roll of photos identified by Stafford as: October / November 1967. Taken with Tri X 400 film.,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.35.6.1,1967,"Dorothy, Kit, and Reinhard Pauly in kitchen",From a roll of photos identified by Stafford as: October / November 1967. Taken with Tri X 400 film.,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.35.6.2,1967,Michael and Connie Pauly,From a roll of photos identified by Stafford as: October / November 1967. Taken with Tri X 400 film.,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.35.6.3,1967,"Barbara, Dorothy, Kim, Kit, and Becky Pauly",From a roll of photos identified by Stafford as: October / November 1967. Taken with Tri X 400 film.,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.35.6.4,1967,"Dorothy, Barb, Kit & Helen Frantz",From a roll of photos identified by Stafford as: October / November 1967. Taken with Tri X 400 film.,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.35.6.5,1967,Barbara and Kit,From a roll of photos identified by Stafford as: October / November 1967. Taken with Tri X 400 film.,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.35.7.1,1967,?,From a roll of photos identified by Stafford as: October / November 1967. Taken with Tri X 400 film.,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.35.7.2,1967,?,From a roll of photos identified by Stafford as: October / November 1967. Taken with Tri X 400 film.,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.35.7.3,1967,foliage in Hawaii (November 1967),From a roll of photos identified by Stafford as: October / November 1967. Taken with Tri X 400 film.,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.35.7.4,1967,J.E. Miller of Chicago,From a roll of photos identified by Stafford as: October / November 1967. Taken with Tri X 400 film.,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.35.7.5,1967,?,From a roll of photos identified by Stafford as: October / November 1967. Taken with Tri X 400 film.,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.1.1,1967,Robert Dusenbery,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.1.2,1967,students at Lewis & Clark College (Lowe),From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.1.3,1967,students at Lewis & Clark College (Sickels),From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.1.4,1967,Faculty group at Lewis & Clark College,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.1.5,1967,Faculty group at Lewis & Clark College,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.2.1,1967,"Kenneth Kinnear, Religion Professor at Lewis & Clark College",From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.2.2,1967,Faculty group at Lewis & Clark College,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.2.3,1967,Speaker at Lewis & Clark College,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.2.4,1967,Faculty group at Lewis & Clark College,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.2.5,1967,Faculty group at Lewis & Clark College,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.2.6,1967,Faculty group at Lewis & Clark College,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.3.1,1967,Faculty group at Lewis & Clark College,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.3.2,1967,Staffords and Newhalls (Dave and Gerry),From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.3.3,1967,Staffords and Newhalls (Dave and Gerry),From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.3.4,1967,Newhalls (Dave and Gerry),From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.3.5,1967,Newhalls,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.3.6,1967,Newhalls,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.4.1,1967,Newhalls,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.4.2,1967,Newhalls,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.4.3,1967,Newhalls,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.4.4,1967,Newhalls,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.4.5,1967,Newhalls,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.4.6,1967,Newhalls,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.5.1,1967,Newhalls,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.5.2,1967,Newhalls,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.5.3,1967,Newhalls,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.5.4,1967,Newhalls,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.5.5,1967,Newhalls,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.6.1,1967,Gerry Newhall,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.6.2,1967,Gerry Newhall,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.6.3,1967,Gerry Newhall,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.36.6.4,1967,Dave Newhall,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.1.1,1967,"University of Portland Read-in (group includes Henry Carlile, Dick Bakken, and Stanley Radhuber","From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.1.2,1967,University of Portland Read-in,"From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.1.3,1967,University of Portland Read-in (Dorothy Stafford and Barbara in audience),"From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.1.4,1967,University of Portland Read-in,"From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.1.5,1967,"Watzek Library Dedication, Lewis & Clark College","From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.1.6,1967,"Faculty group at Watzek Library Dedication, Lewis & Clark College","From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.3.1,1967,"Sheridan, Wyoming","From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.3.2,1967,Tom Fert�,"From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.3.4,1967,Morton Jacobs and Kenny Johnson,"From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.3.5,1967,Morton Jacobs and Kenny Johnson,"From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.5.1,1967,"Sheridan, Wyoming","From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.5.2,1967,"Sheridan, Wyoming","From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.5.3,1967,"Sheridan, Wyoming (William Curry of Caspar College)","From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.5.4,1967,"Tom Fert�, Cliff Harkins, and unidentified.","From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.5.5,1967,"Sheridan, Wyoming","From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.6.1,1967,William Curry and Grey Elliott,"From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.6.2,1967,William Curry,"From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.6.3,1967,"Sheridan, Wyoming","From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.6.4,1967,"Sheridan, Wyoming","From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.37.6.5,1967,L. M. Myers [Louis McCorry],"From a roll of photos identified by Stafford as: October/November 1967 with photos at Sheridan College, Wyoming, and at the University of Portland Read-in. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.1.1,1967,Flemming Jorgensen and Robin Skelton,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.1.2,1967,Flemming Jorgensen,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.1.3,1967,Robin Skelton,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.1.4,1967,Robin Skelton,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.1.5,1967,Robin Skelton and Flemming Jorgensen,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.2.1,1967,Robin Skelton,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.2.2,1967,Robin Skelton with camera,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.2.3,1967,Robin Skelton and Flemming Jorgensen,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.2.4,1967,Robin Skelton and Flemming Jorgensen,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.2.5,1967,Barbara�s birthday party,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.3.1,1967,Flemming Jorgensen and Robin Skelton,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.3.2,1967,Robin Skelton,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.3.3,1967,Flemming Jorgensen,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.3.4,1967,Flemming Jorgensen,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.3.5,1967,Robin Skelton,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.4.1,1967,Barbara�s birthday party,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.4.2,1967,Barbara�s birthday party,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.4.3,1967,Barbara�s birthday party,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.4.4,1967,Barbara�s birthday party,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.38.4.5,1967,Barbara�s birthday party,From a roll of photos identified by Stafford as: November 1967. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.1.1,1967,Mark Linenthal and ?,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.1.2,1967,Mark Linenthal�s son,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.1.3,1967,Mark Linenthal,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.1.4,1967,Mark Linenthal,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.1.5,1967,Barbara Stafford,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.1.6,1967,Byron Gardner,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.2.1,1967,Morgan Odell in front of Lewis & Clark College Manor House,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.2.2,1967,?,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.2.3,1967,James Schevill,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.2.4,1967,?,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.2.5,1967,James Schevill,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.4.1,1967,students at Lewis & Clark,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.4.2,1967,students at Lewis & Clark,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.4.3,1967,students at Lewis & Clark,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.4.4,1967,Barbara and friend,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.4.5,1967,Barbara�s friend and WS,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.39.4.6,1967,Barbara and friend,"From a roll of photos identified by Stafford as: November 1967, many taken at the San Francisco State Poetry Center. ",William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.2.1,1967,"Christmas with Pauly�s (Bret, Barb, and Deborah Pauly)",From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.2.2,1967,"Christmas with Pauly�s (Kit, Becky Pauly, and Michael Pauly)",From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.2.3,1967,"Christmas with Pauly�s (Bret, Kim, and Becky Pauly)",From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.2.4,1967,"Christmas with Pauly�s (Bret, Barb, and Kim)",From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.2.5,1967,Christmas with Pauly�s (Bret),From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.2.6,1967,Christmas with Pauly�s (Bret),From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.3.1,1967,"Christmas with Pauly�s (Bret, Kim, Barb, and Deborah Pauly)",From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.3.2,1967,Christmas with Pauly�s (Deborah Pauly),From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.3.3,1967,Christmas with Pauly�s (Becky Pauly),From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.3.4,1967,Christmas with Pauly�s (Becky Pauly),From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.3.5,1967,"Christmas with Pauly�s (Bret, Kim, Kit, and Michael Pauly)",From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.3.6,1967,Christmas with Pauly�s (Reinhard Pauly and Barbara),From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.4.1,1967,NCTE New York City January 1968,From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.4.2,1967,William J. Scannell (NCTE New York),From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.4.3,1967,WS Birthday party,From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.4.4,1967,WS Birthday party,From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.4.5,1967,cityscape,From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.4.6,1967,cityscape,From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.5.1,1967,Herrmann C. Baptiste,From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.5.2,1967,"James Dickey, Robert Hogan, Herrmann C. Baptiste,  and ?",From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.5.3,1967,? and James Dickey,From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.5.4,1967,? and James Dickey,From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.5.5,1967,Herrmann C. Baptiste and James Dickey,From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
1967.40.6.1,1967,Robert Hogan,From a roll of photos identified by Stafford as: Christmas 1967 and January 1968. ,William Stafford,This image is the property of the Estate of William Stafford. Permission must be granted for use. ,jpg,photograph,,,,,,,,
